2016-05-03,0,0,0,0,00:03:48
2016-05-04,0,0,0,0,00:13:45
2016-05-05,0,0,0,0,00:02:02
2016-05-07,0,0,0,0,01:57:35
2016-05-09,0,0,0,0,00:00:19
2016-05-12,0,0,0,0,01:15:02
2016-05-18,0,0,0,0,00:16:24
2016-05-19,0,0,0,0,00:32:15
