2016-04-06,0,0,0,0,04:20:36
2016-04-07,0,0,0,0,00:01:42
2016-04-09,0,0,0,0,00:34:42
2016-04-11,0,0,0,0,00:38:25
2016-04-12,0,0,0,0,03:55:00
2016-04-13,0,0,0,0,00:55:39
2016-04-14,0,0,0,0,04:03:50
2016-04-15,0,0,0,0,00:37:55
2016-04-16,0,0,0,0,00:41:44
2016-04-18,0,0,0,0,02:32:10
2016-04-20,0,0,0,0,00:01:16
2016-04-23,0,0,0,0,01:04:08
2016-04-25,0,0,0,0,05:46:27
2016-04-26,0,0,0,0,00:52:35
2016-04-28,0,0,0,0,00:11:41
